"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","POND2"
"34968",2013,"02","60 and more",2,2,25.8040843328
"34969",2013,"02","60 and more",2,3,45.4418514471
"34970",2013,"02","60 and more",2,4,70.5551184857
"34971",2013,"02","60 and more",2,5,163.8414390814
"34972",2013,"02","60 and more",2,6,158.9928615489
"34973",2013,"02","60 and more",2,9,4.2114253915
"34974",2013,"02","60 and more",5,8,112964.298548618
"34975",2013,"02","60 and more",6,9,5179.8132781956
"34976",2013,"02","<6",6,9,41178.457518094
"34977",2013,"03","25-42",1,1,1403.7644109491
"34978",2013,"03","25-42",1,2,3046.400837697
"34979",2013,"03","25-42",1,3,4394.6989067453
"34980",2013,"03","25-42",1,4,13226.5325730921
"34981",2013,"03","25-42",1,5,15556.9771816294
"34982",2013,"03","25-42",1,6,13230.047777272
"34983",2013,"03","25-42",2,1,12.7173202614
"34984",2013,"03","25-42",2,2,234.7790954861
"34985",2013,"03","25-42",2,3,236.5814863952
"34986",2013,"03","25-42",2,4,1168.2715239956
"34987",2013,"03","25-42",2,5,2972.2177583749
"34988",2013,"03","25-42",2,6,3022.1443696521
"34989",2013,"03","25-42",2,9,396.6633552336
"34990",2013,"03","25-42",3,9,299.6539708142
"34991",2013,"03","25-42",5,8,58.3221856942
"34992",2013,"03","25-42",6,9,5487.5455241528
"34993",2013,"03","42-60",1,1,3265.7169469674
"34994",2013,"03","42-60",1,2,5267.6327323524
"34995",2013,"03","42-60",1,3,6488.278457422
"34996",2013,"03","42-60",1,4,13060.3492174844
"34997",2013,"03","42-60",1,5,19327.5740648936
"34998",2013,"03","42-60",1,6,14793.3752134405
"34999",2013,"03","42-60",2,1,44.4403014166
"35000",2013,"03","42-60",2,2,421.0394819145
"35001",2013,"03","42-60",2,3,246.1519914477
"35002",2013,"03","42-60",2,4,1048.2422811508
"35003",2013,"03","42-60",2,5,2422.8359788132
"35004",2013,"03","42-60",2,6,2608.7766924437
"35005",2013,"03","42-60",2,9,102.0237168313
"35006",2013,"03","42-60",5,8,5974.1461902745
"35007",2013,"03","42-60",6,9,11087.3415017216
"35008",2013,"03","6-24",1,1,138.3847961835
"35009",2013,"03","6-24",1,2,266.9413713758
"35010",2013,"03","6-24",1,3,176.7971343963
"35011",2013,"03","6-24",1,4,1815.5477504402
"35012",2013,"03","6-24",1,5,4140.9720891664
"35013",2013,"03","6-24",1,6,4803.4416776383
"35014",2013,"03","6-24",2,1,4.7980692443
"35015",2013,"03","6-24",2,2,42.7842467953
"35016",2013,"03","6-24",2,3,57.6345263372
"35017",2013,"03","6-24",2,4,385.1455507263
"35018",2013,"03","6-24",2,5,1408.0680245482
"35019",2013,"03","6-24",2,6,1572.8089897974
"35020",2013,"03","6-24",2,9,1224.1376316423
"35021",2013,"03","6-24",3,9,19684.3272259773
"35022",2013,"03","6-24",6,9,31670.9995916597
"35023",2013,"03","60 and more",1,1,483.8096043779
"35024",2013,"03","60 and more",1,2,766.1275764872
"35025",2013,"03","60 and more",1,3,921.0788087176
"35026",2013,"03","60 and more",1,4,662.1078031929
"35027",2013,"03","60 and more",1,5,1155.9604248981
"35028",2013,"03","60 and more",1,6,462.8704407464
"35029",2013,"03","60 and more",2,2,40.2087901945
"35030",2013,"03","60 and more",2,3,33.7642086993
"35031",2013,"03","60 and more",2,4,73.2195155725
"35032",2013,"03","60 and more",2,5,114.6945171445
"35033",2013,"03","60 and more",2,6,71.2865409239
"35034",2013,"03","60 and more",2,9,3.150358389
"35035",2013,"03","60 and more",5,8,96356.6613824419
"35036",2013,"03","60 and more",6,9,3504.9579680886
"35037",2013,"03","<6",6,9,20190.0025597942
"35038",2013,"04","25-42",1,1,611.3521206396
"35039",2013,"04","25-42",1,2,2289.564343237
"35040",2013,"04","25-42",1,3,2608.647177902
"35041",2013,"04","25-42",1,4,6780.4681999839
"35042",2013,"04","25-42",1,5,6811.8060231686
"35043",2013,"04","25-42",1,6,4849.6711699244
"35044",2013,"04","25-42",2,1,9.0028698825
"35045",2013,"04","25-42",2,2,180.4481530557
"35046",2013,"04","25-42",2,3,157.2488068779
"35047",2013,"04","25-42",2,4,709.3807624835
"35048",2013,"04","25-42",2,5,1584.7254817302
"35049",2013,"04","25-42",2,6,1194.9362342301
"35050",2013,"04","25-42",2,9,143.2616751154
"35051",2013,"04","25-42",3,9,248.6035271832
"35052",2013,"04","25-42",5,8,20.4451686224
"35053",2013,"04","25-42",6,9,2547.8121455959
"35054",2013,"04","42-60",1,1,1263.2634431324
"35055",2013,"04","42-60",1,2,3424.635995666
"35056",2013,"04","42-60",1,3,3991.4044539205
"35057",2013,"04","42-60",1,4,7835.7887822528
"35058",2013,"04","42-60",1,5,8517.8744596504
"35059",2013,"04","42-60",1,6,4948.6788105396
"35060",2013,"04","42-60",2,1,18.2742694503
"35061",2013,"04","42-60",2,2,294.2296381599
"35062",2013,"04","42-60",2,3,149.5884802727
"35063",2013,"04","42-60",2,4,705.8481431045
"35064",2013,"04","42-60",2,5,1201.6476761134
"35065",2013,"04","42-60",2,6,1022.6259278244
"35066",2013,"04","42-60",2,9,44.1378716745
"35067",2013,"04","42-60",5,8,2740.6519987924
"35068",2013,"04","42-60",6,9,4970.3376963303
"35069",2013,"04","6-24",1,1,49.6362813546
"35070",2013,"04","6-24",1,2,206.9548078521
"35071",2013,"04","6-24",1,3,98.2087515999
"35072",2013,"04","6-24",1,4,787.7122178302
"35073",2013,"04","6-24",1,5,1978.2165621694
"35074",2013,"04","6-24",1,6,2306.3377217908
"35075",2013,"04","6-24",2,1,8.0281979361
"35076",2013,"04","6-24",2,2,22.0575911135
"35077",2013,"04","6-24",2,3,4
"35078",2013,"04","6-24",2,4,187.0812809423
"35079",2013,"04","6-24",2,5,786.7193909498
"35080",2013,"04","6-24",2,6,750.2340804546
"35081",2013,"04","6-24",2,9,436.1130553669
"35082",2013,"04","6-24",3,9,9282.7085498907
"35083",2013,"04","6-24",6,9,15880.5692813371
"35084",2013,"04","60 and more",1,1,245.1745880612
"35085",2013,"04","60 and more",1,2,492.8242179198
"35086",2013,"04","60 and more",1,3,476.4680137791
"35087",2013,"04","60 and more",1,4,498.9560339456
"35088",2013,"04","60 and more",1,5,736.5424276534
"35089",2013,"04","60 and more",1,6,208.9752665349
"35090",2013,"04","60 and more",2,2,24.4364930132
"35091",2013,"04","60 and more",2,3,5.7755835491
"35092",2013,"04","60 and more",2,4,40.2801621186
"35093",2013,"04","60 and more",2,5,52.8009055133
"35094",2013,"04","60 and more",2,6,70.4610806484
"35095",2013,"04","60 and more",2,9,11.0673484971
"35096",2013,"04","60 and more",5,8,42358.9551557551
"35097",2013,"04","60 and more",6,9,2451.8557596509
"35098",2013,"04","<6",6,9,9681.9670972937
"35099",2013,"05","25-42",1,1,589.7057012894
"35100",2013,"05","25-42",1,2,1990.4424403565
"35101",2013,"05","25-42",1,3,2036.3905223593
"35102",2013,"05","25-42",1,4,7014.4099443645
"35103",2013,"05","25-42",1,5,7475.4384410059
"35104",2013,"05","25-42",1,6,4613.8311027197
"35105",2013,"05","25-42",2,2,150.1971193877
"35106",2013,"05","25-42",2,3,162.9359814518
"35107",2013,"05","25-42",2,4,512.4051139152
"35108",2013,"05","25-42",2,5,1050.0545699489
"35109",2013,"05","25-42",2,6,816.8287504022
"35110",2013,"05","25-42",2,9,80.6492402671
"35111",2013,"05","25-42",3,9,116.7432209085
"35112",2013,"05","25-42",5,8,5.0649350649
"35113",2013,"05","25-42",6,9,1903.2468265968
"35114",2013,"05","42-60",1,1,1008.3043174856
"35115",2013,"05","42-60",1,2,3285.2504248179
"35116",2013,"05","42-60",1,3,3243.6571188486
"35117",2013,"05","42-60",1,4,7197.7930063663
"35118",2013,"05","42-60",1,5,8160.5129128751
"35119",2013,"05","42-60",1,6,4343.1021236627
"35120",2013,"05","42-60",2,1,16.9289705122
"35121",2013,"05","42-60",2,2,166.4693268844
"35122",2013,"05","42-60",2,3,86.5779679923
"35123",2013,"05","42-60",2,4,398.4129093391
"35124",2013,"05","42-60",2,5,946.5224771118
"35125",2013,"05","42-60",2,6,669.302114403
"35126",2013,"05","42-60",2,9,28.9012036993
"35127",2013,"05","42-60",5,8,2425.1756383525
"35128",2013,"05","42-60",6,9,3603.9275946799
"35129",2013,"05","6-24",1,1,67.585085351
"35130",2013,"05","6-24",1,2,135.1686172809
"35131",2013,"05","6-24",1,3,56.5405325452
"35132",2013,"05","6-24",1,4,836.4182986236
"35133",2013,"05","6-24",1,5,2287.7284859457
"35134",2013,"05","6-24",1,6,1802.5804877626
"35135",2013,"05","6-24",2,1,1.0708650195
"35136",2013,"05","6-24",2,2,14.8796078012
"35137",2013,"05","6-24",2,3,4.1221580006
"35138",2013,"05","6-24",2,4,165.3827741297
"35139",2013,"05","6-24",2,5,532.606640936
"35140",2013,"05","6-24",2,6,400.4508606057
"35141",2013,"05","6-24",2,9,212.4894849806
"35142",2013,"05","6-24",3,9,8096.7002765832
"35143",2013,"05","6-24",6,9,14128.7816885276
"35144",2013,"05","60 and more",1,1,168.6805588517
"35145",2013,"05","60 and more",1,2,406.6284786029
"35146",2013,"05","60 and more",1,3,433.8568242976
"35147",2013,"05","60 and more",1,4,417.7340475116
"35148",2013,"05","60 and more",1,5,520.8583849725
"35149",2013,"05","60 and more",1,6,257.5126869111
"35150",2013,"05","60 and more",2,2,27.9900367082
"35151",2013,"05","60 and more",2,3,12.9231746204
"35152",2013,"05","60 and more",2,4,31.9350484428
"35153",2013,"05","60 and more",2,5,31.2742996823
"35154",2013,"05","60 and more",2,6,14.814925488
"35155",2013,"05","60 and more",5,8,33272.7077620564
"35156",2013,"05","60 and more",6,9,1949.9652780845
"35157",2013,"05","<6",6,9,8936.525364724
"35158",2013,"06","25-42",1,1,363.2056572346
"35159",2013,"06","25-42",1,2,14827.6831531182
"35160",2013,"06","25-42",1,3,33231.0476715821
"35161",2013,"06","25-42",1,4,48370.8268691186
"35162",2013,"06","25-42",1,5,55562.8406240934
"35163",2013,"06","25-42",1,6,27607.2869824394
"35164",2013,"06","25-42",2,1,23.508107901
"35165",2013,"06","25-42",2,2,1121.4838946835
"35166",2013,"06","25-42",2,3,1768.9837386299
"35167",2013,"06","25-42",2,4,6196.9388403849
"35168",2013,"06","25-42",2,5,10907.3320773604
"35169",2013,"06","25-42",2,6,6133.3284998398
"35170",2013,"06","25-42",2,9,1545.2722323963
"35171",2013,"06","25-42",3,9,2525.0791347512
"35172",2013,"06","25-42",5,8,190.8854812304
"35173",2013,"06","25-42",6,9,19664.4152434067
"35174",2013,"06","42-60",1,1,829.9039223857
"35175",2013,"06","42-60",1,2,22079.1042204346
"35176",2013,"06","42-60",1,3,36125.7965605341
"35177",2013,"06","42-60",1,4,48525.3517819556
"35178",2013,"06","42-60",1,5,60283.0002399357
"35179",2013,"06","42-60",1,6,28845.19330688
"35180",2013,"06","42-60",2,1,16.496941543
"35181",2013,"06","42-60",2,2,1630.6605894798
"35182",2013,"06","42-60",2,3,1721.9820061122
"35183",2013,"06","42-60",2,4,4018.6214039626
"35184",2013,"06","42-60",2,5,7497.7015471184
"35185",2013,"06","42-60",2,6,4897.3715039706
"35186",2013,"06","42-60",2,9,468.93480523
"35187",2013,"06","42-60",5,8,11443.9711544174
"35188",2013,"06","42-60",6,9,31363.372540825
"35189",2013,"06","6-24",1,1,20.9155539266
"35190",2013,"06","6-24",1,2,1115.0538046265
"35191",2013,"06","6-24",1,3,1815.7240991374
"35192",2013,"06","6-24",1,4,7145.3689536372
"35193",2013,"06","6-24",1,5,14810.4116948719
"35194",2013,"06","6-24",1,6,10361.9327193663
"35195",2013,"06","6-24",2,1,6.2633476731
"35196",2013,"06","6-24",2,2,182.9991436463
"35197",2013,"06","6-24",2,3,261.2006903509
"35198",2013,"06","6-24",2,4,1524.03033809
"35199",2013,"06","6-24",2,5,5318.3043375769
"35200",2013,"06","6-24",2,6,3899.9769468098
"35201",2013,"06","6-24",2,9,3154.0855069746
"35202",2013,"06","6-24",3,9,74036.2167020888
"35203",2013,"06","6-24",6,9,98035.0253831325
"35204",2013,"06","60 and more",1,1,305.3577578882
"35205",2013,"06","60 and more",1,2,4350.1805421358
"35206",2013,"06","60 and more",1,3,5304.4440961926
"35207",2013,"06","60 and more",1,4,4144.3752145607
"35208",2013,"06","60 and more",1,5,5519.9135637971
"35209",2013,"06","60 and more",1,6,2585.8233801382
"35210",2013,"06","60 and more",2,2,149.8205117739
"35211",2013,"06","60 and more",2,3,255.7988145275
"35212",2013,"06","60 and more",2,4,413.0481688226
"35213",2013,"06","60 and more",2,5,628.5126870271
"35214",2013,"06","60 and more",2,6,369.7319462907
"35215",2013,"06","60 and more",2,9,42.7055631558
"35216",2013,"06","60 and more",5,8,260650.31670963
"35217",2013,"06","60 and more",6,9,17571.0548400332
"35218",2013,"06","<6",6,9,67447.3414593251
"35219",2013,"07","25-42",1,1,1234.4031431527
"35220",2013,"07","25-42",1,2,4188.9082859286
"35221",2013,"07","25-42",1,3,4994.8681427882
"35222",2013,"07","25-42",1,4,14141.5443199337
"35223",2013,"07","25-42",1,5,13934.4172974762
"35224",2013,"07","25-42",1,6,12543.8306270151
"35225",2013,"07","25-42",2,1,27.1404478897
"35226",2013,"07","25-42",2,2,318.0936631778
"35227",2013,"07","25-42",2,3,239.5123456452
"35228",2013,"07","25-42",2,4,1575.1302518976
"35229",2013,"07","25-42",2,5,2820.6005290835
"35230",2013,"07","25-42",2,6,2808.5260287466
"35231",2013,"07","25-42",2,9,230.6849680886
"35232",2013,"07","25-42",3,9,209.5435439701
"35233",2013,"07","25-42",5,8,57.9677641036
"35234",2013,"07","25-42",6,9,4489.712449062
"35235",2013,"07","42-60",1,1,2469.0832901229
"35236",2013,"07","42-60",1,2,6094.640481318
"35237",2013,"07","42-60",1,3,7250.2852431814
"35238",2013,"07","42-60",1,4,14639.5347782906
"35239",2013,"07","42-60",1,5,16213.0166694192
"35240",2013,"07","42-60",1,6,13309.4110149857
"35241",2013,"07","42-60",2,1,27.8648121815
"35242",2013,"07","42-60",2,2,430.3937883691
"35243",2013,"07","42-60",2,3,292.8143902874
"35244",2013,"07","42-60",2,4,1033.5737819191
"35245",2013,"07","42-60",2,5,2202.7376685471
"35246",2013,"07","42-60",2,6,2287.021450757
"35247",2013,"07","42-60",2,9,58.1208909547
"35248",2013,"07","42-60",5,8,5875.0807023119
"35249",2013,"07","42-60",6,9,8956.6871064968
"35250",2013,"07","6-24",1,1,36.3439786034
"35251",2013,"07","6-24",1,2,303.5968393879
"35252",2013,"07","6-24",1,3,178.8192719436
"35253",2013,"07","6-24",1,4,1786.479389929
"35254",2013,"07","6-24",1,5,3453.2445889377
"35255",2013,"07","6-24",1,6,3902.960083464
"35256",2013,"07","6-24",2,2,54.5936314069
"35257",2013,"07","6-24",2,3,75.4446461257
"35258",2013,"07","6-24",2,4,390.7998746333
"35259",2013,"07","6-24",2,5,1328.186373201
"35260",2013,"07","6-24",2,6,1584.3452891723
"35261",2013,"07","6-24",2,9,698.2205243385
"35262",2013,"07","6-24",3,9,18836.6345766807
"35263",2013,"07","6-24",6,9,32960.34770703
"35264",2013,"07","60 and more",1,1,280.7407082919
"35265",2013,"07","60 and more",1,2,649.3638908777
"35266",2013,"07","60 and more",1,3,700.9230476126
"35267",2013,"07","60 and more",1,4,597.9277304967
"35268",2013,"07","60 and more",1,5,710.6638614905
"35269",2013,"07","60 and more",1,6,476.5572531921
"35270",2013,"07","60 and more",2,1,4
"35271",2013,"07","60 and more",2,2,13.0336176787
"35272",2013,"07","60 and more",2,3,35.0542079127
"35273",2013,"07","60 and more",2,4,63.5416230352
"35274",2013,"07","60 and more",2,5,110.34721787
"35275",2013,"07","60 and more",2,6,75.8798353436
"35276",2013,"07","60 and more",5,8,81910.4906975428
"35277",2013,"07","60 and more",6,9,3087.8666590025
"35278",2013,"07","<6",6,9,20824.6848256116
"35279",2013,"08","25-42",1,1,809.6771706749
"35280",2013,"08","25-42",1,2,2164.3397717184
"35281",2013,"08","25-42",1,3,3824.5747165341
"35282",2013,"08","25-42",1,4,11326.0772862204
"35283",2013,"08","25-42",1,5,12987.35682142
"35284",2013,"08","25-42",1,6,12928.9016120408
"35285",2013,"08","25-42",2,1,15.3893694447
"35286",2013,"08","25-42",2,2,211.8293883482
"35287",2013,"08","25-42",2,3,94.0405670332
"35288",2013,"08","25-42",2,4,1076.1555517287
"35289",2013,"08","25-42",2,5,3095.2843395452
"35290",2013,"08","25-42",2,6,3524.8357363718
"35291",2013,"08","25-42",2,9,731.0876340984
"35292",2013,"08","25-42",3,9,185.977447393
"35293",2013,"08","25-42",5,8,15.4897232219
"35294",2013,"08","25-42",6,9,6891.4742951729
"35295",2013,"08","42-60",1,1,1928.6723953402
"35296",2013,"08","42-60",1,2,3493.8664318253
"35297",2013,"08","42-60",1,3,4920.8118135217
"35298",2013,"08","42-60",1,4,10367.4722292919
"35299",2013,"08","42-60",1,5,13698.4562716293
"35300",2013,"08","42-60",1,6,14657.4842153332
"35301",2013,"08","42-60",2,1,8.1904761905
"35302",2013,"08","42-60",2,2,219.9703892179
"35303",2013,"08","42-60",2,3,96.0163443618
"35304",2013,"08","42-60",2,4,591.948216297
"35305",2013,"08","42-60",2,5,2235.5475855833
"35306",2013,"08","42-60",2,6,3225.690248229
"35307",2013,"08","42-60",2,9,177.7134545743
"35308",2013,"08","42-60",5,8,4985.6562675962
"35309",2013,"08","42-60",6,9,10750.1822983648
"35310",2013,"08","6-24",1,1,48.5066704818
"35311",2013,"08","6-24",1,2,298.2376503744
"35312",2013,"08","6-24",1,3,176.9854805671
"35313",2013,"08","6-24",1,4,1755.067886327
"35314",2013,"08","6-24",1,5,3214.1779813709
"35315",2013,"08","6-24",1,6,4031.1683609065
"35316",2013,"08","6-24",2,1,2.9741246025
"35317",2013,"08","6-24",2,2,61.6005302986
"35318",2013,"08","6-24",2,3,46.6016303759
"35319",2013,"08","6-24",2,4,312.6208598844
"35320",2013,"08","6-24",2,5,1275.6503610928
"35321",2013,"08","6-24",2,6,1508.4237759581
"35322",2013,"08","6-24",2,9,1832.8011512913
"35323",2013,"08","6-24",3,9,17919.0164281748
"35324",2013,"08","6-24",6,9,30782.5747063932
"35325",2013,"08","60 and more",1,1,270.7688879217
"35326",2013,"08","60 and more",1,2,430.6150772305
"35327",2013,"08","60 and more",1,3,445.5315091054
"35328",2013,"08","60 and more",1,4,461.4387924595
"35329",2013,"08","60 and more",1,5,720.9498058484
"35330",2013,"08","60 and more",1,6,632.6541925566
"35331",2013,"08","60 and more",2,1,8.2547065338
"35332",2013,"08","60 and more",2,2,13.9383305357
"35333",2013,"08","60 and more",2,3,10.5476703657
"35334",2013,"08","60 and more",2,4,35.4187171903
"35335",2013,"08","60 and more",2,5,86.5698224198
"35336",2013,"08","60 and more",2,6,62.3985379161
"35337",2013,"08","60 and more",2,9,7.760170028
"35338",2013,"08","60 and more",5,8,59316.6185519366
"35339",2013,"08","60 and more",6,9,3713.315426515
"35340",2013,"08","<6",6,9,20080.0557784945
"35341",2013,"09","25-42",1,1,637.9719483419
"35342",2013,"09","25-42",1,2,1869.7032376642
"35343",2013,"09","25-42",1,3,2049.8983926639
"35344",2013,"09","25-42",1,4,6459.8603692261
"35345",2013,"09","25-42",1,5,6818.136867538
"35346",2013,"09","25-42",1,6,4972.9148714624
"35347",2013,"09","25-42",2,1,19.3082744958
"35348",2013,"09","25-42",2,2,172.1423134958
"35349",2013,"09","25-42",2,3,194.1972325645
"35350",2013,"09","25-42",2,4,770.347959036
"35351",2013,"09","25-42",2,5,1664.6876674023
"35352",2013,"09","25-42",2,6,1501.5024894755
"35353",2013,"09","25-42",2,9,192.7936507904
"35354",2013,"09","25-42",3,9,80.3455925637
"35355",2013,"09","25-42",5,8,16.1322989857
"35356",2013,"09","25-42",6,9,2455.5941125902
"35357",2013,"09","42-60",1,1,1279.8596994906
"35358",2013,"09","42-60",1,2,2686.6750026817
"35359",2013,"09","42-60",1,3,2896.2985735991
"35360",2013,"09","42-60",1,4,6594.3993423898
"35361",2013,"09","42-60",1,5,8411.3108132668
"35362",2013,"09","42-60",1,6,5375.1896241587
"35363",2013,"09","42-60",2,1,28.4031537061
"35364",2013,"09","42-60",2,2,264.5593541364
"35365",2013,"09","42-60",2,3,151.5933223745
"35366",2013,"09","42-60",2,4,559.3774349798
"35367",2013,"09","42-60",2,5,1185.0107107818
"35368",2013,"09","42-60",2,6,1052.7327453901
"35369",2013,"09","42-60",2,9,73.3045234781
"35370",2013,"09","42-60",5,8,2917.0897053215
"35371",2013,"09","42-60",6,9,4901.2147445725
"35372",2013,"09","6-24",1,1,37.6362073615
"35373",2013,"09","6-24",1,2,152.5162481564
"35374",2013,"09","6-24",1,3,59.4272683639
"35375",2013,"09","6-24",1,4,721.88047022
"35376",2013,"09","6-24",1,5,1765.7269472508
"35377",2013,"09","6-24",1,6,1559.2369400769
"35378",2013,"09","6-24",2,2,7.5769041495
"35379",2013,"09","6-24",2,3,19.3296214675
"35380",2013,"09","6-24",2,4,199.1267574861
"35381",2013,"09","6-24",2,5,683.4532934015
"35382",2013,"09","6-24",2,6,752.3737559633
"35383",2013,"09","6-24",2,9,543.679379447
"35384",2013,"09","6-24",3,9,8384.4280528709
"35385",2013,"09","6-24",6,9,14427.92952427
"35386",2013,"09","60 and more",1,1,222.6888350961
"35387",2013,"09","60 and more",1,2,381.3658639656
"35388",2013,"09","60 and more",1,3,347.4618184716
