"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","test"
"27934",1990,"76","30-44",1,1,3860
"27935",1990,"76","30-44",1,2,14653
"27936",1990,"76","30-44",1,3,21584
"27937",1990,"76","30-44",1,4,47924
"27938",1990,"76","30-44",1,5,51424
"27939",1990,"76","30-44",1,6,71967
"27940",1990,"76","30-44",2,1,28
"27941",1990,"76","30-44",2,2,640
"27942",1990,"76","30-44",2,3,440
"27943",1990,"76","30-44",2,4,1768
"27944",1990,"76","30-44",2,5,8837
"27945",1990,"76","30-44",2,6,12397
"27946",1990,"76","30-44",2,9,948
"27947",1990,"76","30-44",3,9,415
"27948",1990,"76","30-44",5,8,628
"27949",1990,"76","30-44",6,9,38847
"27950",1990,"76","45-59",1,1,7316
"27951",1990,"76","45-59",1,2,12080
"27952",1990,"76","45-59",1,3,11980
"27953",1990,"76","45-59",1,4,21960
"27954",1990,"76","45-59",1,5,23980
"27955",1990,"76","45-59",1,6,33629
"27956",1990,"76","45-59",2,1,80
"27957",1990,"76","45-59",2,2,488
"27958",1990,"76","45-59",2,3,424
"27959",1990,"76","45-59",2,4,1260
"27960",1990,"76","45-59",2,5,3812
"27961",1990,"76","45-59",2,6,7100
"27962",1990,"76","45-59",2,9,372
"27963",1990,"76","45-59",5,8,15897
"27964",1990,"76","45-59",6,9,41313
"27965",1990,"76","60-74",1,1,1468
"27966",1990,"76","60-74",1,2,1856
"27967",1990,"76","60-74",1,3,908
"27968",1990,"76","60-74",1,4,1052
"27969",1990,"76","60-74",1,5,1712
"27970",1990,"76","60-74",1,6,732
"27971",1990,"76","60-74",2,1,4
"27972",1990,"76","60-74",2,2,28
"27973",1990,"76","60-74",2,3,28
"27974",1990,"76","60-74",2,4,48
"27975",1990,"76","60-74",2,5,284
"27976",1990,"76","60-74",2,6,216
"27977",1990,"76","60-74",2,9,8
"27978",1990,"76","60-74",5,8,110170
"27979",1990,"76","60-74",6,9,19812
"27980",1990,"76","75 and more",1,1,76
"27981",1990,"76","75 and more",1,2,118
"27982",1990,"76","75 and more",1,3,24
"27983",1990,"76","75 and more",1,4,24
"27984",1990,"76","75 and more",1,5,20
"27985",1990,"76","75 and more",1,6,21
"27986",1990,"76","75 and more",5,8,53556
"27987",1990,"76","75 and more",6,9,11368
"27988",1990,"76","<15",1,5,36
"27989",1990,"76","<15",1,6,124
"27990",1990,"76","<15",2,5,12
"27991",1990,"76","<15",2,6,12
"27992",1990,"76","<15",2,9,12
"27993",1990,"76","<15",3,9,13996
"27994",1990,"76","<15",6,9,253013
"27995",1990,"76",NA,1,1,24
"27996",1990,"76",NA,1,2,12
"27997",1990,"76",NA,1,3,8
"27998",1990,"76",NA,1,4,20
"27999",1990,"76",NA,5,8,6008
"28000",1990,"76",NA,6,9,860
"28001",1990,"77","15-29",1,1,484
"28002",1990,"77","15-29",1,2,3170
"28003",1990,"77","15-29",1,3,6100
"28004",1990,"77","15-29",1,4,24885
"28005",1990,"77","15-29",1,5,47727
"28006",1990,"77","15-29",1,6,46539
"28007",1990,"77","15-29",2,2,164
"28008",1990,"77","15-29",2,3,212
"28009",1990,"77","15-29",2,4,1276
"28010",1990,"77","15-29",2,5,7145
"28011",1990,"77","15-29",2,6,6069
"28012",1990,"77","15-29",2,9,2961
"28013",1990,"77","15-29",3,9,84294
"28014",1990,"77","15-29",4,9,4076
"28015",1990,"77","15-29",5,8,12
"28016",1990,"77","15-29",6,9,12709
"28017",1990,"77","30-44",1,1,1736
"28018",1990,"77","30-44",1,2,15483
"28019",1990,"77","30-44",1,3,33976
"28020",1990,"77","30-44",1,4,57908
"28021",1990,"77","30-44",1,5,64813
"28022",1990,"77","30-44",1,6,55658
"28023",1990,"77","30-44",2,1,16
"28024",1990,"77","30-44",2,2,448
"28025",1990,"77","30-44",2,3,716
"28026",1990,"77","30-44",2,4,1932
"28027",1990,"77","30-44",2,5,5956
"28028",1990,"77","30-44",2,6,5236
"28029",1990,"77","30-44",2,9,524
"28030",1990,"77","30-44",3,9,364
"28031",1990,"77","30-44",5,8,532
"28032",1990,"77","30-44",6,9,31325
"28033",1990,"77","45-59",1,1,2492
"28034",1990,"77","45-59",1,2,11057
"28035",1990,"77","45-59",1,3,18728
"28036",1990,"77","45-59",1,4,24348
"28037",1990,"77","45-59",1,5,25949
"28038",1990,"77","45-59",1,6,28919
"28039",1990,"77","45-59",2,1,16
"28040",1990,"77","45-59",2,2,312
"28041",1990,"77","45-59",2,3,720
"28042",1990,"77","45-59",2,4,1100
"28043",1990,"77","45-59",2,5,2888
"28044",1990,"77","45-59",2,6,3469
"28045",1990,"77","45-59",2,9,104
"28046",1990,"77","45-59",5,8,9760
"28047",1990,"77","45-59",6,9,25897
"28048",1990,"77","60-74",1,1,788
"28049",1990,"77","60-74",1,2,1337
"28050",1990,"77","60-74",1,3,1116
"28051",1990,"77","60-74",1,4,836
"28052",1990,"77","60-74",1,5,1572
"28053",1990,"77","60-74",1,6,911
"28054",1990,"77","60-74",2,2,40
"28055",1990,"77","60-74",2,3,28
"28056",1990,"77","60-74",2,4,52
"28057",1990,"77","60-74",2,5,156
"28058",1990,"77","60-74",2,6,172
"28059",1990,"77","60-74",2,9,4
"28060",1990,"77","60-74",5,8,69145
"28061",1990,"77","60-74",6,9,10920
"28062",1990,"77","75 and more",1,1,20
"28063",1990,"77","75 and more",1,2,112
"28064",1990,"77","75 and more",1,3,32
"28065",1990,"77","75 and more",1,4,48
"28066",1990,"77","75 and more",1,5,20
"28067",1990,"77","75 and more",1,6,32
"28068",1990,"77","75 and more",2,6,8
"28069",1990,"77","75 and more",5,8,38222
"28070",1990,"77","75 and more",6,9,7312
"28071",1990,"77","<15",1,3,8
"28072",1990,"77","<15",1,4,4
"28073",1990,"77","<15",1,5,44
"28074",1990,"77","<15",1,6,116
"28075",1990,"77","<15",2,6,12
"28076",1990,"77","<15",2,9,8
"28077",1990,"77","<15",3,9,13048
"28078",1990,"77","<15",6,9,248306
"28079",1990,"77",NA,1,2,8
"28080",1990,"77",NA,1,3,4
"28081",1990,"77",NA,1,4,12
"28082",1990,"77",NA,1,5,4
"28083",1990,"77",NA,1,6,4
"28084",1990,"77",NA,5,8,4164
"28085",1990,"77",NA,6,9,664
"28086",1990,"78","15-29",1,1,228
"28087",1990,"78","15-29",1,2,2889
"28088",1990,"78","15-29",1,3,15408
"28089",1990,"78","15-29",1,4,36004
"28090",1990,"78","15-29",1,5,59173
"28091",1990,"78","15-29",1,6,39140
"28092",1990,"78","15-29",2,1,4
"28093",1990,"78","15-29",2,2,244
"28094",1990,"78","15-29",2,3,448
"28095",1990,"78","15-29",2,4,1892
"28096",1990,"78","15-29",2,5,6473
"28097",1990,"78","15-29",2,6,4905
"28098",1990,"78","15-29",2,9,2592
"28099",1990,"78","15-29",3,9,118050
"28100",1990,"78","15-29",4,9,4409
"28101",1990,"78","15-29",5,8,8
"28102",1990,"78","15-29",6,9,13231
"28103",1990,"78","30-44",1,1,680
"28104",1990,"78","30-44",1,2,15414
"28105",1990,"78","30-44",1,3,65372
"28106",1990,"78","30-44",1,4,70828
"28107",1990,"78","30-44",1,5,66932
"28108",1990,"78","30-44",1,6,45426
"28109",1990,"78","30-44",2,1,8
"28110",1990,"78","30-44",2,2,412
"28111",1990,"78","30-44",2,3,1436
"28112",1990,"78","30-44",2,4,2552
"28113",1990,"78","30-44",2,5,5572
"28114",1990,"78","30-44",2,6,4248
"28115",1990,"78","30-44",2,9,548
"28116",1990,"78","30-44",3,9,557
"28117",1990,"78","30-44",4,9,8
"28118",1990,"78","30-44",5,8,692
"28119",1990,"78","30-44",6,9,40496
"28120",1990,"78","45-59",1,1,964
"28121",1990,"78","45-59",1,2,13682
"28122",1990,"78","45-59",1,3,44552
"28123",1990,"78","45-59",1,4,35460
"28124",1990,"78","45-59",1,5,33844
"28125",1990,"78","45-59",1,6,29714
"28126",1990,"78","45-59",2,1,12
"28127",1990,"78","45-59",2,2,392
"28128",1990,"78","45-59",2,3,1536
"28129",1990,"78","45-59",2,4,1640
"28130",1990,"78","45-59",2,5,3132
"28131",1990,"78","45-59",2,6,3201
"28132",1990,"78","45-59",2,9,124
"28133",1990,"78","45-59",5,8,14260
"28134",1990,"78","45-59",6,9,37692
"28135",1990,"78","60-74",1,1,464
"28136",1990,"78","60-74",1,2,1906
"28137",1990,"78","60-74",1,3,3436
"28138",1990,"78","60-74",1,4,1516
"28139",1990,"78","60-74",1,5,2084
"28140",1990,"78","60-74",1,6,938
"28141",1990,"78","60-74",2,1,12
"28142",1990,"78","60-74",2,2,40
"28143",1990,"78","60-74",2,3,68
"28144",1990,"78","60-74",2,4,92
"28145",1990,"78","60-74",2,5,196
"28146",1990,"78","60-74",2,6,140
"28147",1990,"78","60-74",2,9,8
"28148",1990,"78","60-74",5,8,81114
"28149",1990,"78","60-74",6,9,15160
"28150",1990,"78","75 and more",1,1,8
"28151",1990,"78","75 and more",1,2,104
"28152",1990,"78","75 and more",1,3,72
"28153",1990,"78","75 and more",1,4,40
"28154",1990,"78","75 and more",1,5,24
"28155",1990,"78","75 and more",1,6,28
"28156",1990,"78","75 and more",5,8,40409
"28157",1990,"78","75 and more",6,9,9144
"28158",1990,"78","<15",1,2,9
"28159",1990,"78","<15",1,3,4
"28160",1990,"78","<15",1,4,4
"28161",1990,"78","<15",1,5,60
"28162",1990,"78","<15",1,6,92
"28163",1990,"78","<15",2,5,8
"28164",1990,"78","<15",2,6,8
"28165",1990,"78","<15",2,9,12
"28166",1990,"78","<15",3,9,15624
"28167",1990,"78","<15",6,9,283057
"28168",1990,"78",NA,1,1,8
"28169",1990,"78",NA,1,2,20
"28170",1990,"78",NA,1,3,16
"28171",1990,"78",NA,1,4,16
"28172",1990,"78",NA,1,5,8
"28173",1990,"78",NA,1,6,4
"28174",1990,"78",NA,5,8,4268
"28175",1990,"78",NA,6,9,692
"28176",1990,"79","15-29",1,1,2456
"28177",1990,"79","15-29",1,2,1168
"28178",1990,"79","15-29",1,3,1108
"28179",1990,"79","15-29",1,4,4672
"28180",1990,"79","15-29",1,5,11516
"28181",1990,"79","15-29",1,6,16094
"28182",1990,"79","15-29",2,1,28
"28183",1990,"79","15-29",2,2,128
"28184",1990,"79","15-29",2,3,76
"28185",1990,"79","15-29",2,4,364
"28186",1990,"79","15-29",2,5,3028
"28187",1990,"79","15-29",2,6,2912
"28188",1990,"79","15-29",2,9,824
"28189",1990,"79","15-29",3,9,24642
"28190",1990,"79","15-29",4,9,1651
"28191",1990,"79","15-29",5,8,4
"28192",1990,"79","15-29",6,9,3448
"28193",1990,"79","30-44",1,1,5200
"28194",1990,"79","30-44",1,2,5680
"28195",1990,"79","30-44",1,3,5248
"28196",1990,"79","30-44",1,4,10904
"28197",1990,"79","30-44",1,5,14828
"28198",1990,"79","30-44",1,6,17460
"28199",1990,"79","30-44",2,1,40
"28200",1990,"79","30-44",2,2,204
"28201",1990,"79","30-44",2,3,48
"28202",1990,"79","30-44",2,4,500
"28203",1990,"79","30-44",2,5,1740
"28204",1990,"79","30-44",2,6,2608
"28205",1990,"79","30-44",2,9,100
"28206",1990,"79","30-44",3,9,92
"28207",1990,"79","30-44",5,8,144
"28208",1990,"79","30-44",6,9,8381
"28209",1990,"79","45-59",1,1,7784
"28210",1990,"79","45-59",1,2,4236
"28211",1990,"79","45-59",1,3,3072
"28212",1990,"79","45-59",1,4,4828
"28213",1990,"79","45-59",1,5,7164
"28214",1990,"79","45-59",1,6,8388
"28215",1990,"79","45-59",2,1,32
"28216",1990,"79","45-59",2,2,96
"28217",1990,"79","45-59",2,3,84
"28218",1990,"79","45-59",2,4,244
"28219",1990,"79","45-59",2,5,868
"28220",1990,"79","45-59",2,6,1648
"28221",1990,"79","45-59",2,9,32
"28222",1990,"79","45-59",5,8,4352
"28223",1990,"79","45-59",6,9,12196
"28224",1990,"79","60-74",1,1,604
"28225",1990,"79","60-74",1,2,548
"28226",1990,"79","60-74",1,3,268
"28227",1990,"79","60-74",1,4,188
"28228",1990,"79","60-74",1,5,308
"28229",1990,"79","60-74",1,6,188
"28230",1990,"79","60-74",2,2,4
"28231",1990,"79","60-74",2,3,4
"28232",1990,"79","60-74",2,4,12
"28233",1990,"79","60-74",2,5,48
"28234",1990,"79","60-74",2,6,64
"28235",1990,"79","60-74",5,8,37224
"28236",1990,"79","60-74",6,9,7636
"28237",1990,"79","75 and more",1,1,44
"28238",1990,"79","75 and more",1,2,24
"28239",1990,"79","75 and more",1,3,8
"28240",1990,"79","75 and more",1,4,8
"28241",1990,"79","75 and more",1,5,4
"28242",1990,"79","75 and more",1,6,12
"28243",1990,"79","75 and more",5,8,22088
"28244",1990,"79","75 and more",6,9,4412
"28245",1990,"79","<15",1,5,28
"28246",1990,"79","<15",1,6,60
"28247",1990,"79","<15",2,9,4
"28248",1990,"79","<15",3,9,4152
"28249",1990,"79","<15",6,9,63293
"28250",1990,"79",NA,1,1,20
"28251",1990,"79",NA,1,5,4
"28252",1990,"79",NA,5,8,2312
"28253",1990,"79",NA,6,9,452
"28254",1990,"80","15-29",1,1,1412
"28255",1990,"80","15-29",1,2,1458
"28256",1990,"80","15-29",1,3,2436
"28257",1990,"80","15-29",1,4,8496
"28258",1990,"80","15-29",1,5,16873
"28259",1990,"80","15-29",1,6,25499
"28260",1990,"80","15-29",2,1,28
"28261",1990,"80","15-29",2,2,140
"28262",1990,"80","15-29",2,3,72
"28263",1990,"80","15-29",2,4,452
"28264",1990,"80","15-29",2,5,4256
"28265",1990,"80","15-29",2,6,6456
"28266",1990,"80","15-29",2,9,3904
"28267",1990,"80","15-29",3,9,48370
"28268",1990,"80","15-29",4,9,2794
"28269",1990,"80","15-29",6,9,7868
"28270",1990,"80","30-44",1,1,3760
"28271",1990,"80","30-44",1,2,6680
"28272",1990,"80","30-44",1,3,9100
"28273",1990,"80","30-44",1,4,17592
"28274",1990,"80","30-44",1,5,21928
"28275",1990,"80","30-44",1,6,33540
"28276",1990,"80","30-44",2,1,24
"28277",1990,"80","30-44",2,2,224
"28278",1990,"80","30-44",2,3,192
"28279",1990,"80","30-44",2,4,668
"28280",1990,"80","30-44",2,5,3108
"28281",1990,"80","30-44",2,6,6528
"28282",1990,"80","30-44",2,9,392
"28283",1990,"80","30-44",3,9,180
"28284",1990,"80","30-44",5,8,248
"28285",1990,"80","30-44",6,9,16697
"28286",1990,"80","45-59",1,1,5644
"28287",1990,"80","45-59",1,2,5184
"28288",1990,"80","45-59",1,3,4324
"28289",1990,"80","45-59",1,4,7912
"28290",1990,"80","45-59",1,5,9820
"28291",1990,"80","45-59",1,6,13948
"28292",1990,"80","45-59",2,1,44
"28293",1990,"80","45-59",2,2,208
"28294",1990,"80","45-59",2,3,148
"28295",1990,"80","45-59",2,4,444
"28296",1990,"80","45-59",2,5,1376
"28297",1990,"80","45-59",2,6,3484
"28298",1990,"80","45-59",2,9,188
"28299",1990,"80","45-59",5,8,6632
"28300",1990,"80","45-59",6,9,18748
"28301",1990,"80","60-74",1,1,1052
"28302",1990,"80","60-74",1,2,920
"28303",1990,"80","60-74",1,3,380
"28304",1990,"80","60-74",1,4,340
"28305",1990,"80","60-74",1,5,656
"28306",1990,"80","60-74",1,6,316
"28307",1990,"80","60-74",2,1,8
"28308",1990,"80","60-74",2,2,4
"28309",1990,"80","60-74",2,4,24
"28310",1990,"80","60-74",2,5,88
"28311",1990,"80","60-74",2,6,68
"28312",1990,"80","60-74",2,9,8
"28313",1990,"80","60-74",5,8,52478
"28314",1990,"80","60-74",6,9,9704
"28315",1990,"80","75 and more",1,1,36
"28316",1990,"80","75 and more",1,2,68
"28317",1990,"80","75 and more",1,3,28
"28318",1990,"80","75 and more",1,4,36
"28319",1990,"80","75 and more",1,5,16
"28320",1990,"80","75 and more",1,6,4
"28321",1990,"80","75 and more",5,8,26148
"28322",1990,"80","75 and more",6,9,5692
"28323",1990,"80","<15",1,1,4
"28324",1990,"80","<15",1,5,24
"28325",1990,"80","<15",1,6,40
"28326",1990,"80","<15",2,6,24
"28327",1990,"80","<15",2,9,4
"28328",1990,"80","<15",3,9,6664
"28329",1990,"80","<15",6,9,111253
"28330",1990,"80",NA,1,2,20
"28331",1990,"80",NA,1,3,4
"28332",1990,"80",NA,1,5,4
"28333",1990,"80",NA,1,6,4
"28334",1990,"80",NA,5,8,2984
"28335",1990,"80",NA,6,9,480
"28336",1990,"81","15-29",1,1,1492
"28337",1990,"81","15-29",1,2,1324
"28338",1990,"81","15-29",1,3,972
"28339",1990,"81","15-29",1,4,4856
"28340",1990,"81","15-29",1,5,9944
"28341",1990,"81","15-29",1,6,13909
"28342",1990,"81","15-29",2,1,24
"28343",1990,"81","15-29",2,2,168
"28344",1990,"81","15-29",2,3,72
"28345",1990,"81","15-29",2,4,456
"28346",1990,"81","15-29",2,5,2816
"28347",1990,"81","15-29",2,6,2576
"28348",1990,"81","15-29",2,9,1392
"28349",1990,"81","15-29",3,9,22952
"28350",1990,"81","15-29",4,9,1165
"28351",1990,"81","15-29",5,8,8
"28352",1990,"81","15-29",6,9,3656
"28353",1990,"81","30-44",1,1,3700
"28354",1990,"81","30-44",1,2,5748
"28355",1990,"81","30-44",1,3,5368
"28356",1990,"81","30-44",1,4,11568
"28357",1990,"81","30-44",1,5,14100
"28358",1990,"81","30-44",1,6,16384
"28359",1990,"81","30-44",2,1,40
"28360",1990,"81","30-44",2,2,236
"28361",1990,"81","30-44",2,3,128
"28362",1990,"81","30-44",2,4,408
"28363",1990,"81","30-44",2,5,1940
"28364",1990,"81","30-44",2,6,2236
"28365",1990,"81","30-44",2,9,296
"28366",1990,"81","30-44",3,9,36
"28367",1990,"81","30-44",4,9,4
"28368",1990,"81","30-44",5,8,180
"28369",1990,"81","30-44",6,9,9160
"28370",1990,"81","45-59",1,1,5192
"28371",1990,"81","45-59",1,2,4500
"28372",1990,"81","45-59",1,3,3268
"28373",1990,"81","45-59",1,4,5320
"28374",1990,"81","45-59",1,5,7004
"28375",1990,"81","45-59",1,6,9040
"28376",1990,"81","45-59",2,1,24
"28377",1990,"81","45-59",2,2,132
"28378",1990,"81","45-59",2,3,116
"28379",1990,"81","45-59",2,4,252
"28380",1990,"81","45-59",2,5,852
"28381",1990,"81","45-59",2,6,1620
"28382",1990,"81","45-59",2,9,68
"28383",1990,"81","45-59",5,8,5740
"28384",1990,"81","45-59",6,9,13460
"28385",1990,"81","60-74",1,1,1116
"28386",1990,"81","60-74",1,2,692
"28387",1990,"81","60-74",1,3,244
"28388",1990,"81","60-74",1,4,324
"28389",1990,"81","60-74",1,5,436
"28390",1990,"81","60-74",1,6,284
"28391",1990,"81","60-74",2,2,12
"28392",1990,"81","60-74",2,3,4
"28393",1990,"81","60-74",2,4,8
"28394",1990,"81","60-74",2,5,64
"28395",1990,"81","60-74",2,6,84
"28396",1990,"81","60-74",2,9,8
"28397",1990,"81","60-74",5,8,41240
"28398",1990,"81","60-74",6,9,9656
"28399",1990,"81","75 and more",1,1,44
"28400",1990,"81","75 and more",1,2,44
"28401",1990,"81","75 and more",1,3,8
"28402",1990,"81","75 and more",1,4,4
"28403",1990,"81","75 and more",1,5,12
"28404",1990,"81","75 and more",1,6,16
"28405",1990,"81","75 and more",5,8,23456
"28406",1990,"81","75 and more",6,9,6252
"28407",1990,"81","<15",1,5,8
"28408",1990,"81","<15",1,6,16
"28409",1990,"81","<15",2,5,4
"28410",1990,"81","<15",2,9,4
"28411",1990,"81","<15",3,9,3405
"28412",1990,"81","<15",6,9,56866
"28413",1990,"81",NA,1,1,8
"28414",1990,"81",NA,1,2,8
"28415",1990,"81",NA,1,3,4
"28416",1990,"81",NA,1,4,8
"28417",1990,"81",NA,1,5,4
"28418",1990,"81",NA,5,8,2600
"28419",1990,"81",NA,6,9,460
"28420",1990,"82","15-29",1,1,1524
"28421",1990,"82","15-29",1,2,752
"28422",1990,"82","15-29",1,3,560
"28423",1990,"82","15-29",1,4,2904
"28424",1990,"82","15-29",1,5,6348
"28425",1990,"82","15-29",1,6,7957
"28426",1990,"82","15-29",2,1,24
"28427",1990,"82","15-29",2,2,76
"28428",1990,"82","15-29",2,3,48
"28429",1990,"82","15-29",2,4,240
"28430",1990,"82","15-29",2,5,1492
"28431",1990,"82","15-29",2,6,1772
"28432",1990,"82","15-29",2,9,728
"28433",1990,"82","15-29",3,9,13209
"28434",1990,"82","15-29",4,9,854
"28435",1990,"82","15-29",6,9,2740
"28436",1990,"82","30-44",1,1,3640
"28437",1990,"82","30-44",1,2,3240
"28438",1990,"82","30-44",1,3,2960
"28439",1990,"82","30-44",1,4,6208
"28440",1990,"82","30-44",1,5,7584
"28441",1990,"82","30-44",1,6,8960
"28442",1990,"82","30-44",2,1,40
"28443",1990,"82","30-44",2,2,112
"28444",1990,"82","30-44",2,3,108
"28445",1990,"82","30-44",2,4,328
"28446",1990,"82","30-44",2,5,1224
"28447",1990,"82","30-44",2,6,1428
"28448",1990,"82","30-44",2,9,128
"28449",1990,"82","30-44",3,9,24
"28450",1990,"82","30-44",5,8,128
"28451",1990,"82","30-44",6,9,6140
"28452",1990,"82","45-59",1,1,4640
"28453",1990,"82","45-59",1,2,2492
"28454",1990,"82","45-59",1,3,1852
"28455",1990,"82","45-59",1,4,3128
"28456",1990,"82","45-59",1,5,3612
"28457",1990,"82","45-59",1,6,4632
"28458",1990,"82","45-59",2,1,36
"28459",1990,"82","45-59",2,2,80
"28460",1990,"82","45-59",2,3,56
"28461",1990,"82","45-59",2,4,136
"28462",1990,"82","45-59",2,5,516
"28463",1990,"82","45-59",2,6,832
"28464",1990,"82","45-59",2,9,32
"28465",1990,"82","45-59",5,8,2544
"28466",1990,"82","45-59",6,9,7448
"28467",1990,"82","60-74",1,1,904
"28468",1990,"82","60-74",1,2,392
"28469",1990,"82","60-74",1,3,128
"28470",1990,"82","60-74",1,4,204
"28471",1990,"82","60-74",1,5,304
"28472",1990,"82","60-74",1,6,112
"28473",1990,"82","60-74",2,5,52
"28474",1990,"82","60-74",2,6,24
"28475",1990,"82","60-74",5,8,23548
"28476",1990,"82","60-74",6,9,4948
"28477",1990,"82","75 and more",1,1,80
"28478",1990,"82","75 and more",1,2,40
"28479",1990,"82","75 and more",1,6,12
"28480",1990,"82","75 and more",5,8,13760
"28481",1990,"82","75 and more",6,9,2616
"28482",1990,"82","<15",1,2,4
"28483",1990,"82","<15",1,5,8
"28484",1990,"82","<15",1,6,32
"28485",1990,"82","<15",2,6,12
"28486",1990,"82","<15",3,9,2072
"28487",1990,"82","<15",6,9,33837
"28488",1990,"82",NA,1,1,12
"28489",1990,"82",NA,1,3,4
"28490",1990,"82",NA,1,4,4
"28491",1990,"82",NA,5,8,1508
"28492",1990,"82",NA,6,9,268
"28493",1990,"83","15-29",1,1,676
"28494",1990,"83","15-29",1,2,4004
"28495",1990,"83","15-29",1,3,3104
"28496",1990,"83","15-29",1,4,11580
"28497",1990,"83","15-29",1,5,27625
"28498",1990,"83","15-29",1,6,23168
"28499",1990,"83","15-29",2,1,12
"28500",1990,"83","15-29",2,2,504
"28501",1990,"83","15-29",2,3,276
"28502",1990,"83","15-29",2,4,1632
"28503",1990,"83","15-29",2,5,10420
"28504",1990,"83","15-29",2,6,6384
"28505",1990,"83","15-29",2,9,3544
"28506",1990,"83","15-29",3,9,50358
"28507",1990,"83","15-29",4,9,2843
"28508",1990,"83","15-29",5,8,12
"28509",1990,"83","15-29",6,9,12884
"28510",1990,"83","30-44",1,1,2316
"28511",1990,"83","30-44",1,2,16356
"28512",1990,"83","30-44",1,3,14948
"28513",1990,"83","30-44",1,4,28840
"28514",1990,"83","30-44",1,5,35219
"28515",1990,"83","30-44",1,6,26710
"28516",1990,"83","30-44",2,1,44
"28517",1990,"83","30-44",2,2,972
"28518",1990,"83","30-44",2,3,748
"28519",1990,"83","30-44",2,4,2072
"28520",1990,"83","30-44",2,5,8792
"28521",1990,"83","30-44",2,6,5696
"28522",1990,"83","30-44",2,9,836
"28523",1990,"83","30-44",3,9,274
"28524",1990,"83","30-44",4,9,4
"28525",1990,"83","30-44",5,8,904
"28526",1990,"83","30-44",6,9,30207
"28527",1990,"83","45-59",1,1,2976
"28528",1990,"83","45-59",1,2,12468
"28529",1990,"83","45-59",1,3,9632
"28530",1990,"83","45-59",1,4,15296
"28531",1990,"83","45-59",1,5,18528
"28532",1990,"83","45-59",1,6,17012
"28533",1990,"83","45-59",2,1,28
"28534",1990,"83","45-59",2,2,696
"28535",1990,"83","45-59",2,3,744
"28536",1990,"83","45-59",2,4,1336
"28537",1990,"83","45-59",2,5,4060
"28538",1990,"83","45-59",2,6,3984
"28539",1990,"83","45-59",2,9,280
"28540",1990,"83","45-59",5,8,14248
"28541",1990,"83","45-59",6,9,35384
"28542",1990,"83","60-74",1,1,772
"28543",1990,"83","60-74",1,2,1928
"28544",1990,"83","60-74",1,3,968
"28545",1990,"83","60-74",1,4,868
"28546",1990,"83","60-74",1,5,1336
"28547",1990,"83","60-74",1,6,980
"28548",1990,"83","60-74",2,1,8
"28549",1990,"83","60-74",2,2,56
"28550",1990,"83","60-74",2,3,24
"28551",1990,"83","60-74",2,4,80
"28552",1990,"83","60-74",2,5,364
"28553",1990,"83","60-74",2,6,428
"28554",1990,"83","60-74",2,9,16
"28555",1990,"83","60-74",5,8,95149
"28556",1990,"83","60-74",6,9,25736
"28557",1990,"83","75 and more",1,1,60
"28558",1990,"83","75 and more",1,2,140
"28559",1990,"83","75 and more",1,3,56
"28560",1990,"83","75 and more",1,4,44
"28561",1990,"83","75 and more",1,5,24
