DEP_RES_21,Tranche d'age,AN_RECENS,CSP,TYP_ACT,POND
83,45-59,2008,1,2,37
83,75 more,2008,5,1,304
83,75 more,2008,1,1,84
83,60-74,2008,9,2,47
83,75 more,2008,3,1,184
83,30-44,2008,1,2,11
83,15-29,2008,8,5,27
83,less than 15,2008,5,1,57
83,less than 15,2008,6,1,84
83,15-29,2008,1,2,7
83,less than 15,2008,8,5,4
83,60-74,2008,1,2,8
83,less than 15,2008,5,2,4
83,less than 15,2008,9,2,15
83,less than 15,2008,4,1,14
83,less than 15,2008,3,1,6
84,less than 15,2008,9,6,92351
84,15-29,2008,9,3,31780
84,15-29,2008,6,2,4721
84,30-44,2008,9,6,11490
84,30-44,2008,4,2,2056
84,30-44,2008,5,2,4258
84,45-59,2008,5,2,2795
84,45-59,2008,9,6,19649
84,60-74,2008,8,5,67285
84,15-29,2008,5,2,4512
84,75 more,2008,8,5,46096
84,less than 15,2008,9,3,6647
84,60-74,2008,9,6,5724
84,45-59,2008,8,5,7144
84,15-29,2008,9,2,1871
84,15-29,2008,9,6,6376
84,15-29,2008,2,2,159
84,30-44,2008,6,2,3948
84,30-44,2008,2,2,480
84,45-59,2008,4,2,1398
84,45-59,2008,6,2,3178
84,75 more,2008,9,6,2551
84,30-44,2008,4,1,21060
84,15-29,2008,2,1,1744
84,15-29,2008,5,1,14423
84,30-44,2008,6,1,18869
84,45-59,2008,4,1,17288
84,45-59,2008,3,1,10712
84,60-74,2008,3,1,1297
84,30-44,2008,5,1,23572
84,30-44,2008,2,1,7879
84,45-59,2008,5,1,19822
84,45-59,2008,6,1,15418
84,15-29,2008,3,1,2299
84,30-44,2008,3,1,9988
84,15-29,2008,6,1,14031
84,15-29,2008,4,1,9371
84,45-59,2008,2,1,7488
84,30-44,2008,1,1,1724
84,60-74,2008,4,1,1011
84,60-74,2008,5,1,1233
84,15-29,2008,4,2,1589
84,45-59,2008,3,2,437
84,45-59,2008,2,2,521
84,60-74,2008,4,2,116
84,45-59,2008,1,1,2731
84,60-74,2008,6,1,1054
84,60-74,2008,1,1,508
84,60-74,2008,2,1,1009
84,30-44,2008,3,2,435
84,60-74,2008,3,2,75
84,30-44,2008,9,3,209
84,15-29,2008,1,1,339
84,75 more,2008,6,1,84
84,75 more,2008,1,1,83
84,75 more,2008,4,1,92
84,30-44,2008,9,2,425
84,30-44,2008,8,5,133
84,45-59,2008,9,2,146
84,60-74,2008,5,2,126
84,15-29,2008,3,2,216
84,60-74,2008,9,2,22
84,75 more,2008,5,1,101
84,60-74,2008,6,2,208
84,45-59,2008,1,2,38
84,75 more,2008,3,1,51
84,75 more,2008,2,1,82
84,15-29,2008,1,2,16
84,less than 15,2008,5,1,33
84,60-74,2008,2,2,47
84,less than 15,2008,3,1,1
84,15-29,2008,8,5,19
84,less than 15,2008,9,2,4
84,30-44,2008,1,2,17
84,60-74,2008,1,2,4
84,less than 15,2008,6,1,24
84,less than 15,2008,2,1,5
84,less than 15,2008,4,1,3
85,less than 15,2008,9,6,105308
85,15-29,2008,9,3,28025
85,15-29,2008,4,2,1388
85,15-29,2008,9,6,3238
85,60-74,2008,8,5,89950
85,75 more,2008,8,5,58915
85,15-29,2008,2,2,107
85,30-44,2008,5,2,3136
85,45-59,2008,5,2,2251
85,45-59,2008,8,5,14127
85,45-59,2008,6,2,2220
85,45-59,2008,9,6,14619
85,60-74,2008,9,6,3550
85,30-44,2008,5,1,27376
85,30-44,2008,4,1,23904
85,30-44,2008,3,1,9341
85,45-59,2008,3,1,8970
85,15-29,2008,4,1,12034
85,45-59,2008,6,1,26524
85,15-29,2008,5,1,16301
85,15-29,2008,6,1,25367
85,30-44,2008,6,1,32282
85,45-59,2008,5,1,24917
85,45-59,2008,2,1,8215
85,45-59,2008,4,1,17345
85,less than 15,2008,9,3,6895
85,15-29,2008,6,2,3758
85,30-44,2008,6,2,2864
85,45-59,2008,3,2,341
85,45-59,2008,4,2,1103
85,15-29,2008,5,2,3378
85,30-44,2008,9,6,7082
85,30-44,2008,4,2,1419
85,60-74,2008,5,2,82
85,75 more,2008,9,6,1874
85,30-44,2008,3,2,333
85,60-74,2008,5,1,813
85,30-44,2008,2,1,7267
85,30-44,2008,1,1,3808
85,15-29,2008,3,1,2167
85,15-29,2008,2,1,1456
85,60-74,2008,3,1,784
85,60-74,2008,4,1,539
85,60-74,2008,2,1,594
85,15-29,2008,9,2,791
85,45-59,2008,2,2,467
85,60-74,2008,6,1,412
85,45-59,2008,1,1,5620
85,30-44,2008,9,2,107
85,less than 15,2008,6,1,65
85,15-29,2008,1,1,763
85,15-29,2008,3,2,201
85,30-44,2008,8,5,142
85,15-29,2008,8,5,20
85,30-44,2008,9,3,136
85,30-44,2008,2,2,332
85,45-59,2008,1,2,82
85,60-74,2008,4,2,67
85,60-74,2008,6,2,96
85,less than 15,2008,5,1,26
85,75 more,2008,2,1,79
85,75 more,2008,3,1,43
85,60-74,2008,1,1,201
85,75 more,2008,6,1,71
85,30-44,2008,1,2,31
85,60-74,2008,3,2,40
85,75 more,2008,5,1,92
85,45-59,2008,9,2,41
85,60-74,2008,2,2,9
85,less than 15,2008,4,1,4
85,75 more,2008,4,1,47
85,75 more,2008,1,1,56
85,60-74,2008,9,2,4
85,60-74,2008,1,2,24
85,15-29,2008,1,2,16
85,less than 15,2008,1,1,4
85,less than 15,2008,2,1,3
86,less than 15,2008,9,6,66997
86,15-29,2008,9,3,34735
86,less than 15,2008,9,3,4792
86,30-44,2008,4,2,1408
86,45-59,2008,8,5,7571
86,45-59,2008,9,6,9667
86,60-74,2008,8,5,52897
86,75 more,2008,8,5,38984
86,75 more,2008,9,6,1468
86,45-59,2008,3,1,9152
86,15-29,2008,5,1,14236
86,30-44,2008,5,1,20352
86,30-44,2008,3,1,8926
86,30-44,2008,4,1,17272
86,15-29,2008,4,1,9725
86,30-44,2008,6,1,15737
86,45-59,2008,5,1,18755
86,15-29,2008,4,2,1187
86,30-44,2008,5,2,2425
86,15-29,2008,5,2,2760
86,15-29,2008,9,6,3205
86,30-44,2008,9,6,5587
86,15-29,2008,6,2,2602
86,30-44,2008,6,2,2192
86,30-44,2008,2,2,198
86,45-59,2008,6,2,1629
86,45-59,2008,5,2,1421
86,45-59,2008,3,2,246
86,60-74,2008,9,6,2575
86,45-59,2008,4,1,15139
86,45-59,2008,6,1,14199
86,15-29,2008,3,1,3216
86,30-44,2008,2,1,3735
86,45-59,2008,2,1,4539
86,60-74,2008,3,1,1093
86,15-29,2008,6,1,11280
86,15-29,2008,1,1,348
86,60-74,2008,2,1,514
86,60-74,2008,5,1,837
86,60-74,2008,4,1,579
86,60-74,2008,6,1,320
86,less than 15,2008,6,1,21
86,30-44,2008,1,1,1686
86,15-29,2008,9,2,1076
86,45-59,2008,2,2,282
86,45-59,2008,4,2,829
86,less than 15,2008,5,1,36
86,30-44,2008,8,5,119
86,15-29,2008,3,2,182
86,30-44,2008,3,2,333
86,45-59,2008,1,1,2938
86,15-29,2008,2,1,822
86,60-74,2008,5,2,102
86,30-44,2008,9,3,226
86,30-44,2008,9,2,290
86,60-74,2008,3,2,38
86,60-74,2008,4,2,68
86,60-74,2008,1,1,348
86,75 more,2008,5,1,89
86,75 more,2008,6,1,77
86,15-29,2008,2,2,113
86,75 more,2008,3,1,16
86,60-74,2008,6,2,67
86,75 more,2008,2,1,44
86,30-44,2008,1,2,23
86,45-59,2008,1,2,39
86,75 more,2008,1,1,59
86,60-74,2008,2,2,42
86,45-59,2008,9,2,56
86,15-29,2008,8,5,19
86,less than 15,2008,8,5,4
86,75 more,2008,4,1,44
86,60-74,2008,9,2,12
86,less than 15,2008,4,2,3
86,less than 15,2008,9,2,4
86,60-74,2008,1,2,4
87,less than 15,2008,9,6,53823
87,less than 15,2008,9,3,3445
87,15-29,2008,9,3,26132
87,30-44,2008,9,6,5551
87,15-29,2008,4,2,842
87,30-44,2008,6,2,1926
87,60-74,2008,8,5,51911
87,30-44,2008,5,2,1977
87,45-59,2008,9,6,9345
87,45-59,2008,8,5,8333
87,75 more,2008,8,5,40741
87,15-29,2008,3,1,2404
87,15-29,2008,4,1,7452
87,15-29,2008,5,1,10309
87,30-44,2008,4,1,15981
87,30-44,2008,3,1,7297
87,30-44,2008,6,1,13963
87,30-44,2008,5,1,16714
87,45-59,2008,6,1,12210
87,45-59,2008,1,1,2426
87,45-59,2008,4,1,14327
87,45-59,2008,5,1,16106
87,45-59,2008,2,1,4375
87,45-59,2008,3,1,8460
87,60-74,2008,5,1,679
87,60-74,2008,3,1,781
87,15-29,2008,6,2,2135
87,15-29,2008,3,2,125
87,45-59,2008,6,2,1410
87,15-29,2008,9,6,2904
87,15-29,2008,5,2,2288
87,45-59,2008,4,2,567
87,45-59,2008,5,2,1224
87,60-74,2008,9,6,2397
87,75 more,2008,9,6,1527
87,15-29,2008,6,1,9038
87,30-44,2008,2,1,3556
87,60-74,2008,2,1,478
87,30-44,2008,4,2,915
87,30-44,2008,9,2,306
87,30-44,2008,9,3,256
87,30-44,2008,3,2,232
87,30-44,2008,1,1,1591
87,60-74,2008,1,1,271
87,45-59,2008,2,2,194
87,75 more,2008,5,1,73
87,60-74,2008,4,1,561
87,30-44,2008,2,2,199
87,15-29,2008,1,1,401
87,15-29,2008,2,1,699
87,15-29,2008,9,2,1076
87,45-59,2008,9,2,131
87,45-59,2008,3,2,156
87,60-74,2008,2,2,8
87,75 more,2008,4,1,119
87,15-29,2008,8,5,20
87,30-44,2008,8,5,112
87,60-74,2008,5,2,53
87,60-74,2008,4,2,39
87,75 more,2008,6,1,107
87,60-74,2008,6,1,347
87,less than 15,2008,6,1,13
87,75 more,2008,3,1,30
87,15-29,2008,2,2,65
87,75 more,2008,2,1,51
87,75 more,2008,1,1,60
87,45-59,2008,1,2,29
87,60-74,2008,6,2,90
87,30-44,2008,1,2,48
87,60-74,2008,3,2,12
87,60-74,2008,1,2,8
87,less than 15,2008,5,1,17
87,15-29,2008,1,2,3
87,60-74,2008,9,2,1
88,less than 15,2008,9,6,63435
88,15-29,2008,9,3,20543
88,15-29,2008,9,2,1486
88,15-29,2008,4,2,751
88,15-29,2008,6,2,3432
88,30-44,2008,5,2,2441
88,45-59,2008,9,6,11024
88,60-74,2008,8,5,49149
88,75 more,2008,8,5,35458
88,45-59,2008,6,1,17076
88,15-29,2008,5,1,9819
88,60-74,2008,2,1,534
88,30-44,2008,3,1,5443
88,15-29,2008,6,1,12050
88,15-29,2008,4,1,6855
88,15-29,2008,3,1,1386
88,30-44,2008,5,1,16002
88,30-44,2008,6,1,19000
88,30-44,2008,4,1,14202
88,45-59,2008,5,1,15543
88,45-59,2008,4,1,11913
88,45-59,2008,3,1,6073
88,60-74,2008,4,1,524
88,60-74,2008,6,1,416
88,15-29,2008,5,2,2508
88,15-29,2008,9,6,3588
88,30-44,2008,9,6,6433
88,less than 15,2008,9,3,4331
88,30-44,2008,4,2,924
88,30-44,2008,9,3,123
88,30-44,2008,6,2,3109
88,45-59,2008,6,2,2950
88,45-59,2008,4,2,642
88,45-59,2008,8,5,8366
88,60-74,2008,9,6,2847
88,75 more,2008,9,6,1159
88,30-44,2008,2,1,3724
88,45-59,2008,2,1,4731
88,45-59,2008,1,1,1582
88,45-59,2008,5,2,1722
88,60-74,2008,5,1,684
88,60-74,2008,3,1,528
88,15-29,2008,3,2,95
88,60-74,2008,4,2,51
88,75 more,2008,5,1,100
88,45-59,2008,3,2,179
88,75 more,2008,6,1,83
88,30-44,2008,3,2,146
88,60-74,2008,5,2,69
88,30-44,2008,9,2,294
88,45-59,2008,2,2,215
88,15-29,2008,2,2,92
88,15-29,2008,2,1,806
88,30-44,2008,1,1,1197
88,60-74,2008,6,2,98
88,15-29,2008,1,1,313
88,30-44,2008,2,2,256
88,30-44,2008,8,5,89
88,45-59,2008,1,2,27
88,75 more,2008,1,1,56
88,45-59,2008,9,2,82
88,60-74,2008,2,2,31
88,75 more,2008,4,1,62
88,less than 15,2008,5,1,47
88,less than 15,2008,6,1,44
88,60-74,2008,1,1,169
88,75 more,2008,2,1,27
88,75 more,2008,3,1,20
88,30-44,2008,1,2,8
88,less than 15,2008,5,2,8
88,less than 15,2008,9,2,4
88,15-29,2008,8,5,10
88,15-29,2008,1,2,6
88,60-74,2008,3,2,15
88,60-74,2008,9,2,7
89,less than 15,2008,9,6,56904
89,60-74,2008,8,5,45921
89,75 more,2008,8,5,34918
89,45-59,2008,4,2,586
89,less than 15,2008,9,3,4055
89,15-29,2008,9,3,15992
89,15-29,2008,6,2,2829
89,15-29,2008,9,6,3391
89,30-44,2008,9,6,6012
89,45-59,2008,9,6,10626
89,45-59,2008,8,5,6100
89,30-44,2008,6,1,15930
89,30-44,2008,2,1,3271
89,45-59,2008,4,1,10967
89,45-59,2008,2,1,4121
89,15-29,2008,4,1,6384
89,30-44,2008,5,1,15350
89,30-44,2008,4,1,12552
89,15-29,2008,6,1,10849
89,30-44,2008,3,1,4972
89,45-59,2008,3,1,6188
89,45-59,2008,6,1,13150
89,45-59,2008,5,1,14811
89,45-59,2008,1,1,2485
89,60-74,2008,5,1,593
89,15-29,2008,5,2,2223
89,15-29,2008,9,2,1010
89,30-44,2008,6,2,2130
89,30-44,2008,5,2,2029
89,45-59,2008,5,2,1469
89,45-59,2008,6,2,1658
89,45-59,2008,2,2,253
89,60-74,2008,9,6,2205
89,75 more,2008,9,6,1413
89,15-29,2008,5,1,9045
89,60-74,2008,6,1,502
89,15-29,2008,3,1,1213
89,60-74,2008,3,1,746
89,60-74,2008,1,1,334
89,15-29,2008,4,2,619
89,30-44,2008,1,1,1500
89,60-74,2008,4,1,528
89,60-74,2008,2,1,487
89,30-44,2008,4,2,775
89,60-74,2008,2,2,46
89,60-74,2008,4,2,65
89,15-29,2008,2,1,729
89,30-44,2008,9,2,161
89,30-44,2008,2,2,173
89,30-44,2008,9,3,77
89,75 more,2008,1,1,51
89,15-29,2008,1,1,302
89,75 more,2008,6,1,80
89,75 more,2008,4,1,83
89,75 more,2008,5,1,88
89,less than 15,2008,5,1,11
89,30-44,2008,3,2,122
89,45-59,2008,3,2,174
89,30-44,2008,8,5,79
89,75 more,2008,2,1,74
89,60-74,2008,5,2,37
89,75 more,2008,3,1,27
89,60-74,2008,6,2,88
89,15-29,2008,2,2,55
89,45-59,2008,9,2,67
89,15-29,2008,3,2,87
89,60-74,2008,3,2,31
89,45-59,2008,1,2,8
89,15-29,2008,8,5,14
89,less than 15,2008,2,1,3
89,60-74,2008,1,2,8
89,less than 15,2008,6,1,12
89,30-44,2008,1,2,4
90,less than 15,2008,9,3,1682
90,15-29,2008,9,3,9492
90,15-29,2008,5,2,1022
90,45-59,2008,9,6,4015
90,less than 15,2008,9,6,24406
90,15-29,2008,9,6,1701
90,15-29,2008,6,2,1343
90,30-44,2008,9,6,2674
90,45-59,2008,5,2,606
90,45-59,2008,8,5,2308
90,60-74,2008,8,5,15580
90,75 more,2008,8,5,10692
90,75 more,2008,9,6,751
90,45-59,2008,3,1,3469
90,30-44,2008,6,1,6129
90,30-44,2008,3,1,3918
90,45-59,2008,4,1,5236
90,15-29,2008,6,1,4075
90,15-29,2008,5,1,4529
90,15-29,2008,4,1,3200
90,45-59,2008,2,1,1163
90,15-29,2008,3,1,1552
90,30-44,2008,4,1,6318
90,30-44,2008,5,1,5591
90,45-59,2008,5,1,5297
90,60-74,2008,3,1,267
90,30-44,2008,2,1,1003
90,45-59,2008,6,1,5296
90,60-74,2008,6,1,142
90,60-74,2008,9,6,1241
90,45-59,2008,1,1,160
90,30-44,2008,5,2,1080
90,30-44,2008,6,2,1316
90,15-29,2008,9,2,472
90,15-29,2008,2,1,248
90,60-74,2008,5,1,228
90,30-44,2008,2,2,111
90,45-59,2008,6,2,799
90,30-44,2008,3,2,105
90,60-74,2008,4,1,224
90,30-44,2008,8,5,17
90,30-44,2008,4,2,429
90,75 more,2008,4,1,8
90,60-74,2008,5,2,37
90,15-29,2008,4,2,416
90,45-59,2008,3,2,75
90,30-44,2008,9,3,74
90,30-44,2008,9,2,192
90,60-74,2008,4,2,16
90,45-59,2008,4,2,246
90,45-59,2008,2,2,56
90,60-74,2008,6,2,37
90,less than 15,2008,6,1,11
90,30-44,2008,1,1,140
90,60-74,2008,2,1,100
90,75 more,2008,3,1,16
90,75 more,2008,5,1,17
90,15-29,2008,3,2,50
90,60-74,2008,3,2,4
90,45-59,2008,9,2,56
90,75 more,2008,6,1,22
90,15-29,2008,2,2,19
90,75 more,2008,2,1,23
90,15-29,2008,1,2,4
90,45-59,2008,1,2,4
90,60-74,2008,2,2,4
90,less than 15,2008,5,1,4
90,15-29,2008,1,1,44
90,60-74,2008,1,1,11
90,75 more,2008,1,1,12
91,less than 15,2008,9,6,233654
91,15-29,2008,9,3,89651
91,15-29,2008,9,2,3580
91,30-44,2008,9,6,19090
91,75 more,2008,8,5,67750
91,75 more,2008,9,6,3226
91,15-29,2008,4,2,3681
91,15-29,2008,5,2,7604
91,30-44,2008,3,2,1357
91,45-59,2008,9,6,23302
91,45-59,2008,3,2,1505
91,45-59,2008,8,5,13912
91,45-59,2008,4,2,2784
91,60-74,2008,8,5,114072
91,30-44,2008,4,1,66849
91,45-59,2008,3,1,49075
91,30-44,2008,5,1,61303
91,30-44,2008,2,1,8837
91,15-29,2008,5,1,42029
91,15-29,2008,4,1,35313
91,30-44,2008,6,1,35706
91,30-44,2008,3,1,51687
91,60-74,2008,5,1,3011
91,15-29,2008,3,1,14398
91,15-29,2008,6,1,23222
91,45-59,2008,5,1,49085
91,45-59,2008,4,1,55485
91,45-59,2008,2,1,10250
91,60-74,2008,3,1,4767
91,60-74,2008,2,1,1518
91,60-74,2008,4,1,2632
91,15-29,2008,9,6,12686
91,15-29,2008,6,2,5602
91,30-44,2008,9,2,1155
91,30-44,2008,5,2,6555
91,15-29,2008,3,2,701
91,30-44,2008,6,2,4792
91,less than 15,2008,9,3,15628
91,15-29,2008,8,5,16
91,30-44,2008,4,2,4517
91,30-44,2008,2,2,483
91,45-59,2008,6,2,3087
91,45-59,2008,2,2,576
91,45-59,2008,5,2,3730
91,60-74,2008,9,6,6873
91,60-74,2008,5,2,253
91,45-59,2008,6,1,27802
91,15-29,2008,2,1,1986
91,45-59,2008,1,1,554
91,60-74,2008,6,1,1700
91,75 more,2008,6,1,141
91,75 more,2008,5,1,154
91,15-29,2008,2,2,333
91,75 more,2008,4,1,112
91,30-44,2008,1,1,275
91,60-74,2008,2,2,50
91,60-74,2008,4,2,145
91,30-44,2008,9,3,665
91,75 more,2008,1,1,37
91,60-74,2008,6,2,290
91,30-44,2008,8,5,258
91,60-74,2008,3,2,183
91,75 more,2008,3,1,223
91,75 more,2008,2,1,99
91,15-29,2008,1,1,64
91,less than 15,2008,5,1,90
91,45-59,2008,9,2,336
91,60-74,2008,1,1,159
91,less than 15,2008,9,2,22
91,less than 15,2008,6,1,82
91,less than 15,2008,2,1,8
91,less than 15,2008,6,2,1
91,15-29,2008,1,2,6
91,less than 15,2008,4,1,36
91,less than 15,2008,5,2,4
91,60-74,2008,9,2,13
91,30-44,2008,1,2,1
91,less than 15,2008,3,1,1
92,15-29,2008,9,3,114596
92,15-29,2008,5,2,8948
92,30-44,2008,9,6,22310
92,60-74,2008,8,5,126083
92,75 more,2008,8,5,100468
92,less than 15,2008,9,6,281939
92,75 more,2008,9,6,7993
92,30-44,2008,2,2,1038
92,45-59,2008,9,6,28807
92,15-29,2008,4,2,6150
92,less than 15,2008,9,3,16801
92,15-29,2008,9,2,4281
92,30-44,2008,5,2,9019
92,30-44,2008,4,2,8454
92,45-59,2008,3,2,3733
92,45-59,2008,4,2,4921
92,45-59,2008,5,2,5740
92,45-59,2008,8,5,10607
92,60-74,2008,9,6,11563
92,30-44,2008,3,1,129967
92,45-59,2008,3,1,80441
92,15-29,2008,4,1,46794
92,15-29,2008,5,1,49333
92,15-29,2008,3,1,46546
92,30-44,2008,5,1,68584
92,30-44,2008,4,1,76204
92,45-59,2008,5,1,54263
92,45-59,2008,4,1,55837
92,60-74,2008,3,1,10731
92,45-59,2008,2,1,14134
92,30-44,2008,6,1,26094
92,15-29,2008,6,1,16371
92,30-44,2008,2,1,12640
92,45-59,2008,6,1,23865
92,60-74,2008,4,1,4632
92,75 more,2008,4,1,626
92,75 more,2008,5,1,330
92,15-29,2008,3,2,1818
92,15-29,2008,6,2,4431
92,15-29,2008,9,6,11332
92,45-59,2008,2,2,1177
92,30-44,2008,3,2,4676
92,30-44,2008,6,2,4974
92,45-59,2008,6,2,3693
92,60-74,2008,5,2,462
92,60-74,2008,6,1,2595
92,60-74,2008,2,1,3117
92,60-74,2008,5,1,4946
92,15-29,2008,2,1,2323
92,75 more,2008,2,1,296
92,75 more,2008,6,1,182
92,15-29,2008,2,2,425
92,30-44,2008,9,3,1759
92,15-29,2008,8,5,44
92,30-44,2008,8,5,343
92,60-74,2008,3,2,559
92,45-59,2008,9,2,572
92,30-44,2008,9,2,1775
92,60-74,2008,4,2,492
92,75 more,2008,1,1,13
92,75 more,2008,3,1,617
92,60-74,2008,6,2,492
92,45-59,2008,1,1,211
92,60-74,2008,2,2,151
92,less than 15,2008,6,1,60
92,less than 15,2008,5,1,105
92,30-44,2008,1,1,98
92,60-74,2008,1,1,82
92,less than 15,2008,4,1,32
92,15-29,2008,1,1,13
92,less than 15,2008,9,2,16
92,60-74,2008,9,2,76
92,less than 15,2008,3,1,1
92,less than 15,2008,2,1,12
92,45-59,2008,9,3,3
92,less than 15,2008,6,2,3
92,less than 15,2008,4,2,1
92,45-59,2008,1,2,2
92,60-74,2008,1,2,3
92,15-29,2008,1,2,1
93,15-29,2008,9,2,9747
93,15-29,2008,9,3,112157
93,15-29,2008,3,2,1169
93,30-44,2008,3,2,2231
93,30-44,2008,6,2,12911
93,30-44,2008,4,2,6923
93,less than 15,2008,9,6,311336
93,15-29,2008,5,2,15985
93,15-29,2008,4,2,6230
93,15-29,2008,9,6,25454
93,30-44,2008,9,6,38838
93,45-59,2008,6,2,10312
93,45-59,2008,9,6,41141
93,45-59,2008,8,5,13677
93,45-59,2008,3,2,1758
93,60-74,2008,8,5,117415
93,60-74,2008,9,6,10984
93,75 more,2008,8,5,72240
93,75 more,2008,9,6,3787
93,15-29,2008,4,1,39042
93,15-29,2008,6,1,29543
93,15-29,2008,3,1,13495
93,15-29,2008,5,1,58115
93,30-44,2008,6,1,57354
93,30-44,2008,5,1,83466
93,30-44,2008,4,1,60887
93,30-44,2008,3,1,35772
93,45-59,2008,3,1,30526
93,45-59,2008,4,1,48934
93,45-59,2008,5,1,64620
93,45-59,2008,6,1,48498
93,60-74,2008,4,1,2501
93,60-74,2008,5,1,4453
93,60-74,2008,6,1,4199
93,75 more,2008,2,1,148
93,15-29,2008,2,1,3154
93,30-44,2008,2,1,11844
93,45-59,2008,2,1,12419
93,less than 15,2008,9,3,19268
93,15-29,2008,6,2,10254
93,30-44,2008,5,2,16394
93,30-44,2008,9,2,4979
93,45-59,2008,4,2,3993
93,45-59,2008,5,2,9350
93,60-74,2008,4,2,329
93,60-74,2008,2,1,1922
93,60-74,2008,1,1,28
93,60-74,2008,3,1,2971
93,30-44,2008,8,5,451
93,45-59,2008,2,2,1361
93,75 more,2008,4,1,181
93,15-29,2008,2,2,923
93,30-44,2008,9,3,1414
93,30-44,2008,2,2,1459
93,60-74,2008,6,2,857
93,30-44,2008,1,1,17
93,60-74,2008,2,2,117
93,60-74,2008,9,2,66
93,75 more,2008,3,1,127
93,75 more,2008,6,1,285
93,75 more,2008,5,1,284
93,15-29,2008,8,5,31
93,60-74,2008,5,2,488
93,60-74,2008,3,2,178
93,45-59,2008,1,1,30
93,45-59,2008,9,2,1455
93,15-29,2008,1,1,12
93,less than 15,2008,6,1,88
93,less than 15,2008,4,1,27
93,less than 15,2008,6,2,7
93,less than 15,2008,5,2,18
93,15-29,2008,1,2,14
93,less than 15,2008,5,1,147
93,less than 15,2008,3,1,12
93,less than 15,2008,4,2,4
93,less than 15,2008,9,2,8
93,less than 15,2008,2,1,4
93,45-59,2008,1,2,13
93,30-44,2008,1,2,7
93,60-74,2008,1,2,5
94,less than 15,2008,9,6,239758
94,15-29,2008,9,3,99144
94,15-29,2008,4,2,4886
94,75 more,2008,8,5,81453
94,15-29,2008,9,6,12869
94,15-29,2008,2,2,337
94,30-44,2008,3,2,2311
94,45-59,2008,9,6,26321
94,60-74,2008,8,5,116291
94,30-44,2008,6,2,6241
94,15-29,2008,3,2,1167
94,30-44,2008,9,6,22190
94,30-44,2008,5,2,9635
94,45-59,2008,3,2,2011
94,45-59,2008,8,5,11839
94,60-74,2008,2,2,148
94,60-74,2008,9,6,8554
94,75 more,2008,9,6,5149
94,30-44,2008,3,1,63623
94,15-29,2008,5,1,48382
94,15-29,2008,4,1,39312
94,30-44,2008,5,1,68742
94,45-59,2008,3,1,50935
94,15-29,2008,3,1,21008
94,15-29,2008,6,1,19581
94,30-44,2008,4,1,66246
94,45-59,2008,5,1,54168
94,45-59,2008,4,1,54065
94,15-29,2008,2,1,2173
94,30-44,2008,6,1,34813
94,45-59,2008,6,1,29792
94,60-74,2008,3,1,6037
94,60-74,2008,5,1,3871
94,60-74,2008,4,1,3249
94,45-59,2008,2,1,12509
94,60-74,2008,6,1,2720
94,15-29,2008,9,2,4977
94,15-29,2008,5,2,9761
94,15-29,2008,6,2,5333
94,45-59,2008,4,2,3749
94,45-59,2008,2,2,1076
94,45-59,2008,5,2,5759
94,less than 15,2008,9,3,15476
94,30-44,2008,4,2,6515
94,30-44,2008,9,3,1278
94,30-44,2008,2,2,844
94,45-59,2008,6,2,4435
94,30-44,2008,2,1,10930
94,60-74,2008,2,1,2083
94,75 more,2008,4,1,189
94,60-74,2008,3,2,258
94,75 more,2008,3,1,299
94,45-59,2008,9,2,579
94,60-74,2008,4,2,402
94,60-74,2008,5,2,412
94,75 more,2008,5,1,321
94,60-74,2008,6,2,441
94,75 more,2008,2,1,164
94,30-44,2008,9,2,2077
94,30-44,2008,8,5,365
94,75 more,2008,6,1,329
94,30-44,2008,1,1,71
94,15-29,2008,8,5,41
94,45-59,2008,1,1,81
94,45-59,2008,1,2,18
94,less than 15,2008,5,1,76
94,60-74,2008,1,1,14
94,15-29,2008,1,1,12
94,less than 15,2008,3,1,7
94,less than 15,2008,9,2,3
94,less than 15,2008,8,5,4
94,less than 15,2008,4,2,1
94,60-74,2008,9,2,67
94,less than 15,2008,6,1,99
94,less than 15,2008,4,1,25
94,60-74,2008,1,2,1
94,less than 15,2008,5,2,15
94,less than 15,2008,6,2,3
94,30-44,2008,1,2,1
94,75 more,2008,1,1,4
95,less than 15,2008,9,6,234179
95,15-29,2008,5,2,9460
95,75 more,2008,8,5,58988
95,15-29,2008,9,3,88432
95,30-44,2008,6,2,6267
95,60-74,2008,8,5,97879
95,less than 15,2008,9,3,15939
95,15-29,2008,9,2,4642
95,30-44,2008,8,5,254
95,30-44,2008,3,2,1237
95,45-59,2008,9,6,26997
95,45-59,2008,8,5,12925
95,45-59,2008,6,2,4861
95,60-74,2008,9,6,7368
95,75 more,2008,9,6,3102
95,30-44,2008,4,1,60645
95,15-29,2008,5,1,46738
95,30-44,2008,3,1,38304
95,30-44,2008,2,1,9229
95,30-44,2008,6,1,36413
95,30-44,2008,5,1,60075
95,45-59,2008,3,1,39816
95,45-59,2008,5,1,50714
95,60-74,2008,3,1,3353
95,60-74,2008,5,1,2870
95,15-29,2008,6,1,24208
95,60-74,2008,4,1,2161
95,15-29,2008,3,1,10901
95,15-29,2008,4,1,34888
95,45-59,2008,4,1,50676
95,45-59,2008,6,1,30464
95,60-74,2008,2,1,1369
95,30-44,2008,9,2,1646
95,30-44,2008,5,2,8414
95,15-29,2008,9,6,13254
95,30-44,2008,9,6,20747
